chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
6,2298880,2299323,443,2299121,25.74,15.9709,6.94748,14.0111
6,2341730,2342113,383,2342018,15.14,5.17909,3.16544,3.63393
6,2373473,2373873,400,2373673,37.86,10.934,3.53267,9.12193
6,2376404,2376922,518,2376635,231.7,286.011,37.614,282.323
6,2382314,2382823,509,2382519,64.36,30.1881,5.94189,27.9398
6,2384791,2385110,319,2384945,43.92,10.9103,3.20834,9.09997
6,2391993,2392226,233,2392103,21.2,9.34482,4.38846,7.5932
6,2402259,2402523,264,2402411,28.02,9.40622,3.64064,7.65184
6,2414040,2414838,798,2414577,30.29,18.8566,7.10594,16.8267
6,2425604,2426151,547,2425809,28.02,8.09835,3.22399,6.39999
6,2431781,2432090,309,2431977,27.26,16.4123,6.6025,14.4396
6,2434852,2435230,378,2435057,32.56,11.9912,4.19488,10.1456
6,2442209,2442763,554,2442560,33.32,20.7456,7.31689,18.6735
6,2450033,2450249,216,2450152,25.74,4.72027,2.4214,3.21072
6,2451353,2451781,428,2451679,30.29,16.7582,6.18451,14.7793
6,2455338,2455570,232,2455413,19.69,6.46191,3.44781,4.84269
6,2463472,2463694,222,2463555,26.5,8.13604,3.43769,6.43256
6,2468009,2468440,431,2468214,89.35,56.1536,9.0348,53.5695
6,2514928,2515296,368,2515115,28.77,11.7121,4.55594,9.8752
6,2527462,2527851,389,2527676,41.65,19.6151,5.64091,17.5681
6,2555790,2556580,790,2556235,71.18,67.6777,16.7034,64.9802
6,2598116,2598368,252,2598287,34.07,14.9936,4.90537,13.0619
6,2624216,2624754,538,2624381,23.47,9.09299,4.0788,7.35131
6,2626186,2626942,756,2626425,61.33,49.8789,12.4664,47.3625
6,2655591,2655844,253,2655707,18.93,6.80545,3.75677,5.16866
6,2691510,2692105,595,2691791,19.69,9.60629,4.92779,7.84455
6,2703465,2704145,680,2703807,49.22,35.5882,9.84649,33.2592
6,2713027,2713695,668,2713422,194.6,201.644,24.4496,198.206
6,2715763,2716239,476,2715972,38.62,18.4972,5.6595,16.4755
6,2716834,2717412,578,2717386,25.74,5.51461,2.6691,3.94738
6,2733159,2733760,601,2733357,93.13,90.1962,18.4576,87.3146
6,2736595,2736886,291,2736738,23.47,9.96552,4.44152,8.18556
6,2754568,2754993,425,2754689,21.96,6.40804,3.27977,4.79368
6,2764042,2764456,414,2764313,34.83,21.724,7.63978,19.6327
6,2764753,2764971,218,2764821,18.17,9.25272,4.79312,7.50465
6,2767715,2768000,285,2767824,32.56,8.1324,3.05082,6.42984
6,2783551,2784168,617,2783973,47.7,31.0182,8.61462,28.7591
6,2810305,2810617,312,2810407,13.63,5.83374,3.86465,4.25018
6,2844968,2845499,531,2845295,61.33,39.8149,8.90458,37.4237
6,2846061,2846843,782,2846549,37.1,20.5022,6.43617,18.4351
6,2885077,2885604,527,2885317,53,43.8296,12.1519,41.3861
6,2886952,2887510,558,2887376,46.19,22.2351,5.77228,20.1344
6,2896188,2896984,796,2896802,84.05,73.0757,14.8283,70.3296
6,2915306,2915783,477,2915553,28.02,18.2396,7.19283,16.2241
6,2916816,2917451,635,2917053,28.02,15.1622,5.80318,13.2246
6,2921199,2921816,617,2921581,71.93,57.315,12.7616,54.7177
6,2926685,2927135,450,2926908,77.23,52.1362,9.77913,49.5953
6,2951014,2951502,488,2951259,21.96,11.931,5.80931,10.0865
6,2973056,2973519,463,2973429,27.26,12.1657,4.77343,10.3141
6,2973800,2974408,608,2974199,74.96,31.4135,5.42582,29.1465
6,2975461,2975865,404,2975722,29.53,15.317,5.79982,13.3709
6,2978162,2978367,205,2978219,18.93,6.16696,3.46241,4.56361
6,2990380,2990769,389,2990394,24.99,3.70177,2.1656,2.27086
6,2994495,2994849,354,2994700,84.8,59.6197,10.7256,56.9994
6,3009888,3010117,229,3010002,21.2,5.34426,2.77515,3.78544
6,3012158,3012729,571,3012315,36.34,25.809,8.89589,23.6366
6,3019138,3019560,422,3019312,27.26,8.74288,3.53234,7.01502
6,3024986,3025386,400,3025140,34.83,10.3753,3.57591,8.58305
6,3030659,3030986,327,3030843,27.26,17.3804,7.06468,15.3857
6,3035338,3035694,356,3035569,40.89,25.3543,7.89596,23.1931
6,3055608,3056004,396,3055828,73.45,54.8994,11.3921,52.3286
6,3058525,3058981,456,3058836,67.39,30.2818,5.69913,28.0322
6,3104187,3104409,222,3104283,21.2,12.4171,5.86492,10.555
6,3105166,3105371,205,3105256,18.17,9.25272,4.79312,7.50465
6,3131214,3131868,654,3131544,120.39,71.718,8.6709,68.9843
6,3133354,3134003,649,3133644,92.38,75.95,13.8541,73.1793
6,3167755,3168620,865,3168225,64.36,44.0405,9.69745,41.5933
6,3172156,3172519,363,3172352,30.29,17.9532,6.70039,15.945
6,3177649,3177940,291,3177838,18.17,5.85335,3.19541,4.26563
6,3220017,3220320,303,3220183,20.44,10.0385,4.9161,8.25634
6,3227101,3227579,478,3227405,25.74,13.241,5.62861,11.3566
6,3228727,3229341,614,3229080,43.16,18.0784,4.90662,16.0676
6,3231613,3231979,366,3231833,23.47,9.09299,4.0788,7.35131
6,3235879,3236200,321,3236006,39.37,19.9828,5.99016,17.9294
6,3236445,3236674,229,3236479,18.93,7.15748,3.92355,5.50281
6,3238398,3238758,360,3238559,32.56,16.969,5.97933,14.9842
6,3242967,3243172,205,3243104,21.2,5.34426,2.77515,3.78544
6,3272774,3273071,297,3272918,23.47,7.60524,3.49611,5.92582
6,3275349,3275652,303,3275514,27.26,17.1115,6.93465,15.1238
6,3280619,3281081,462,3280906,21.2,12.4171,5.86492,10.555
6,3292802,3293068,266,3292938,37.86,23.5306,7.77186,21.4002
6,3306381,3306884,503,3306644,62.85,43.3131,9.92561,40.8769
6,3316217,3316899,682,3316591,104.49,56.659,7.53512,54.0689
6,3319983,3320194,211,3320004,17.42,5.26629,3.06921,3.71582
6,3338408,3338763,355,3338563,57.55,24.6338,5.32238,22.4833
6,3350467,3350705,238,3350627,16.66,6.41597,3.76505,4.79999
6,3359070,3359319,249,3359127,11.36,4.44874,3.26457,2.95713
6,3379559,3380169,610,3379672,21.2,12.4171,5.86492,10.555
6,3389949,3390394,445,3390191,68.9,10.9858,2.49657,9.17274
6,3405098,3405322,224,3405242,27.26,6.51537,2.82587,4.89319
6,3438188,3438676,488,3438533,66.63,27.3843,5.20249,25.1857
6,3461451,3461707,256,3461469,25.74,5.53144,2.67443,3.96306
6,3462421,3463286,865,3462568,28.02,15.5112,5.95259,13.5613
6,3494882,3495277,395,3495054,28.02,8.09835,3.22399,6.39999
6,3521103,3521628,525,3521424,36.34,9.23779,3.11208,7.49184
6,3534047,3534544,497,3534241,71.93,39.5035,7.43074,37.1176
6,3545116,3545379,263,3545193,15.9,4.1611,2.81682,2.69117
6,3547651,3548145,494,3547856,77.99,63.1896,13.3429,60.534
6,3550235,3550715,480,3550401,23.47,11.0053,4.89456,9.19069
6,3573537,3573742,205,3573632,18.17,9.77723,5.06481,8.00639
6,3584445,3584776,331,3584720,24.23,5.93573,2.80489,4.34283
6,3628006,3628450,444,3628208,55.27,41.5087,10.7323,39.0955
6,3628943,3629148,205,3629055,24.99,8.30733,3.74185,6.59569
6,3629377,3630032,655,3629671,90.11,50.0863,7.5921,47.5681
6,3633651,3633858,207,3633787,29.53,8.4387,3.31851,6.72367
6,3651277,3651641,364,3651348,19.69,5.77332,3.15565,4.19572
6,3662966,3663235,269,3663120,24.23,11.8043,5.04599,9.96184
6,3663476,3663828,352,3663642,26.5,14.8536,6.13189,12.9251
6,3666144,3666880,736,3666383,40.13,17.8367,5.14136,15.8301
6,3693513,3694007,494,3693762,37.1,28.9902,10.0655,26.7603
6,3694695,3695234,539,3695051,33.32,19.6848,6.86324,17.6363
6,3698233,3698535,302,3698432,15.9,6.76502,4.14746,5.1303
6,3733167,3733406,239,3733248,28.02,12.5104,4.73729,10.646
6,3733999,3734204,205,3734179,15.9,5.17909,3.3139,3.63393
6,3749022,3749246,224,3749218,14.39,5.70484,3.59499,4.12983
6,3759947,3761164,1217,3760840,128.72,93.005,11.7929,90.1014
6,3772601,3772880,279,3772697,27.26,10.202,4.03696,8.4155
6,3777089,3777773,684,3777475,77.23,69.808,15.6466,67.0907
6,3785790,3786149,359,3785978,18.93,8.2548,4.46403,6.54463
6,3805613,3806187,574,3805896,40.13,29.8658,9.65627,27.6235
6,3820806,3821208,402,3821009,41.65,33.6429,11.2656,31.3402
6,3927653,3927932,279,3927794,54.52,23.0946,5.22025,20.974
6,3942718,3942997,279,3942860,36.34,19.0432,6.09713,17.0108
6,3962725,3963171,446,3962974,40.89,15.8809,4.65423,13.9225
6,3965156,3965430,274,3965344,16.66,7.08173,4.10606,5.43156
6,3978143,3978348,205,3978218,21.96,8.52379,4.16668,6.80584
6,3991992,3992541,549,3992263,45.43,27.7107,7.73853,25.5061
6,4003816,4004255,439,4003962,30.29,11.3412,4.13855,9.51655
6,4028451,4028824,373,4028620,75.72,30.1629,5.11458,27.9156
6,4036532,4037157,625,4036801,24.23,12.0495,5.15423,10.2007
6,4060496,4060724,228,4060581,17.42,8.93975,4.86478,7.20266
6,4086368,4086736,368,4086498,34.83,10.4007,3.58306,8.60688
6,4124423,4124759,336,4124566,19.69,8.97753,4.61245,7.23941
6,4143784,4144238,454,4144039,40.89,26.5338,8.37761,24.3489
6,4146804,4147458,654,4147011,26.5,16.4086,6.87538,14.4362
6,4155182,4155867,685,4155436,37.86,22.4466,7.32504,20.3395
6,4159315,4159877,562,4159550,99.19,86.0376,15.3315,83.1865
6,4169366,4169916,550,4169739,18.17,9.77723,5.06481,8.00639
6,4180811,4181252,441,4181011,35.59,26.7302,9.66542,24.5416
6,4196582,4197172,590,4196880,60.57,32.0315,6.84166,29.7542
6,4201971,4202434,463,4202252,33.32,17.5569,6.00458,15.5601
6,4204664,4204900,236,4204780,16.66,6.09976,3.60737,4.49927
6,4216116,4216712,596,4216293,25.74,5.53144,2.67443,3.96306
6,4221708,4221961,253,4221790,26.5,16.4086,6.87538,14.4362
6,4230918,4231582,664,4231383,45.43,31.7444,9.28624,29.4721
6,4240166,4241148,982,4240697,45.43,31.2936,9.10415,29.029
6,4259554,4260191,637,4259795,19.69,7.99138,4.13737,6.29644
6,4288271,4288495,224,4288379,40.13,15.8809,4.5701,13.9225
6,4300489,4300856,367,4300625,57.55,26.8621,5.85462,24.6701
6,4305306,4305943,637,4305644,33.32,19.6848,6.86324,17.6363
6,4329568,4330022,454,4329743,123.42,109.027,16.5476,106.018
6,4336625,4337030,405,4336723,34.07,6.48095,2.50524,4.86074
6,4343763,4344516,753,4344056,28.02,18.3673,7.25397,16.3489
6,4355568,4355941,373,4355766,18.93,9.77723,5.26484,8.00639
6,4364789,4365166,377,4365042,19.69,8.17944,4.22612,6.47473
6,4412590,4412926,336,4412809,22.72,9.73404,4.52285,7.96913
6,4424771,4425394,623,4425092,63.6,45.8731,10.5475,43.4053
6,4438154,4438359,205,4438311,15.14,7.33522,4.2647,5.66609
6,4447760,4448570,810,4448399,31.04,13.5454,4.7544,11.6507
6,4453110,4453734,624,4453373,51.49,41.572,11.8659,39.1583
6,4455881,4456608,727,4456272,46.19,25.3875,6.74119,23.2246
6,4460895,4461410,515,4461079,31.04,15.1537,5.34077,13.2177
6,4462185,4462469,284,4462364,19.69,7.71368,4.00791,6.03022
6,4475248,4475703,455,4475518,33.32,12.6807,4.28952,10.8118
6,4485915,4486408,493,4486117,46.19,39.6865,12.4658,37.2969
6,4525877,4526319,442,4526094,31.8,8.65647,3.28018,6.93336
6,4544321,4545374,1053,4544818,31.8,19.0343,7.08692,17.0023
6,4561286,4561624,338,4561350,33.32,5.36498,2.28775,3.80506
6,4564285,4564728,443,4564488,38.62,18.1901,5.5567,16.1771
6,4566642,4567481,839,4567289,32.56,21.6238,7.99405,19.5337
6,4576412,4576959,547,4576689,50.73,44.687,13.666,42.2314
6,4580770,4580991,221,4580916,20.44,11.279,5.54109,9.45705
6,4595092,4595388,296,4595243,16.66,4.70182,2.94302,3.19277
6,4626970,4627348,378,4627164,65.88,47.0507,10.5648,44.5692
6,4635882,4636136,254,4636104,17.42,8.07013,4.40821,6.37369
6,4645079,4646006,927,4645687,152.95,99.9836,10.2634,97.0321
6,4654658,4654888,230,4654776,24.99,8.23007,3.71245,6.52053
6,4657283,4657886,603,4657703,49.22,37.814,10.7543,35.4513
6,4676718,4677689,971,4676967,52.25,22.8859,5.32459,20.769
6,4682332,4682702,370,4682568,56.79,26.0516,5.7789,23.875
6,4721155,4721511,356,4721338,52.25,9.92247,2.66229,8.14438
6,4731867,4732463,596,4732359,21.96,8.18338,4.01722,6.47807
6,4754619,4754880,261,4754708,15.14,5.74621,3.44216,4.16954
6,4767972,4768386,414,4768169,21.96,6.40804,3.27977,4.79368
6,4775510,4776415,905,4775997,149.17,158.514,24.5168,155.238
6,4787272,4787790,518,4787686,37.1,15.2256,4.66081,13.2852
6,4800987,4801356,369,4801122,24.23,11.4867,4.9076,9.65802
6,4802138,4803095,957,4802686,40.89,27.0483,8.5933,24.8536
6,4809067,4809568,501,4809323,33.32,21.5034,7.65133,19.4156
6,4820060,4820447,387,4820259,23.47,7.60524,3.49611,5.92582
6,4830726,4831271,545,4830939,35.59,16.0864,5.22682,14.1222
6,4856418,4856908,490,4856590,25.74,10.5157,4.45739,8.71831
6,4864029,4864430,401,4864308,31.8,12.7582,4.58767,10.8864
6,4884257,4884576,319,4884332,12.87,5.12571,3.66462,3.58301
6,4888168,4888513,345,4888321,44.67,34.9507,10.9872,32.6292
6,4896468,4896837,369,4896602,25.74,14.3773,6.16016,12.4597
6,4914228,4914487,259,4914357,19.69,10.0802,5.17171,8.29675
6,4920269,4920612,343,4920493,37.1,28.9902,10.0655,26.7603
6,4966953,4967186,233,4967074,18.93,6.22173,3.48725,4.61587
6,4997122,4997789,667,4997606,38.62,14.4672,4.40183,12.548
6,4998444,4998649,205,4998583,26.5,8.13604,3.43769,6.43256
6,5001765,5002351,586,5001967,25.74,12.2402,5.1815,10.3872
6,5008702,5009003,301,5008812,28.77,7.02967,2.97731,5.38085
6,5015104,5015422,318,5015263,29.53,17.089,6.56706,15.1017
6,5020494,5020816,322,5020639,21.96,9.22647,4.48362,7.48141
6,5035641,5036117,476,5036035,25.74,12.3828,5.24399,10.5262
6,5053885,5054090,205,5053931,18.17,9.25272,4.79312,7.50465
6,5070881,5071374,493,5071171,67.39,54.8636,12.7927,52.2935
6,5072099,5072554,455,5072429,34.07,6.48095,2.50524,4.86074
6,5073687,5074164,477,5073873,49.22,22.7291,5.57968,20.6149
6,5083372,5083847,475,5083682,35.59,4.93094,2.15222,3.40628
6,5088730,5089153,423,5089094,33.32,11.1278,3.81291,9.30958
6,5089539,5089814,275,5089689,22.72,5.86828,2.96445,4.2796
6,5097946,5098549,603,5098126,22.72,13.0726,6.12806,11.1928
6,5107913,5108125,212,5108090,31.8,8.40705,3.208,6.69285
6,5110933,5111904,971,5111499,40.13,22.849,6.80637,20.733
6,5114376,5114886,510,5114637,109.03,59.5778,7.57294,56.9587
6,5117505,5117871,366,5117690,41.65,20.7764,6.01612,18.7038
6,5125811,5126016,205,5125922,18.17,7.90203,4.124,6.21024
6,5141999,5142337,338,5142165,18.93,4.75456,2.84709,3.24037
6,5145443,5146650,1207,5146038,78.75,45.4234,7.97474,42.9592
6,5161633,5162022,389,5161837,25.74,4.75251,2.4313,3.24037
6,5175681,5176115,434,5175960,33.32,20.2426,7.09966,18.1837
6,5190832,5191514,682,5191148,188.54,166.281,17.4852,162.973
6,5200831,5202306,1475,5201731,43.16,9.91508,2.94397,8.13704
6,5212325,5212968,643,5212602,237,321.622,48.0176,317.852
6,5218810,5219223,413,5219052,31.04,20.2134,7.45137,18.1549
6,5231914,5232463,549,5232173,77.23,56.9297,11.1761,54.3367
6,5243581,5244085,504,5243765,42.4,24.8447,7.23374,22.6911
6,5248713,5249143,430,5249064,16.66,6.0693,3.59233,4.4697
6,5250370,5250988,618,5250605,40.13,13.8602,4.02258,11.9573
6,5256398,5257089,691,5256713,53.76,46.8773,13.6901,44.3982
6,5264526,5265100,574,5264833,41.65,27.1479,8.36181,24.9522
6,5269789,5270270,481,5270098,53.76,27.631,6.53463,25.4289
6,5346975,5347616,641,5347434,36.34,14.1326,4.45644,12.2244
6,5347824,5348114,290,5347889,22.72,5.86828,2.96445,4.2796
6,5357371,5357720,349,5357545,22.72,13.1994,6.19368,11.3157
6,5372027,5372479,452,5372309,17.42,8.44714,4.60382,6.73087
6,5377863,5378205,342,5378018,51.49,45.167,13.4915,42.7056
6,5378560,5378811,251,5378743,20.44,7.09102,3.57401,5.43964
6,5392163,5392386,223,5392338,18.93,9.25272,4.98241,7.50465
6,5398318,5398777,459,5398475,25.74,11.9171,5.04134,10.0728
6,5415230,5415779,549,5415586,96.16,106.992,24.2907,103.994
6,5418449,5418889,440,5418554,17.42,7.47325,4.10597,5.80069
6,5455706,5456317,611,5456133,19.69,7.99578,4.13944,6.30079
6,5471879,5472252,373,5472053,43.92,10.9103,3.20834,9.09997
6,5477579,5477981,402,5477737,56.03,14.7825,3.35481,12.8562
6,5492056,5492335,279,5492154,23.47,6.41011,3.0591,4.79456
6,5511131,5511685,554,5511413,49.97,18.7317,4.63403,16.7052
6,5528559,5528897,338,5528760,14.39,6.57083,4.06468,4.94352
6,5529921,5530172,251,5530082,12.87,4.68217,3.40421,3.17668
6,5535762,5536038,276,5535908,31.8,11.6908,4.22432,9.85462
6,5539549,5539924,375,5539770,35.59,21.584,7.31755,19.495
6,5551621,5552182,561,5551862,53.76,40.5565,10.952,38.1555
6,5563358,5563716,358,5563555,24.99,9.93799,4.38972,8.15897
6,5585532,5585760,228,5585627,37.86,7.05584,2.59062,5.40634
6,5595151,5595874,723,5595440,50.73,23.5351,5.74794,21.4043
6,5619601,5619806,205,5619632,30.29,4.80778,2.23482,3.2898
6,5678313,5678819,506,5678684,14.39,6.17368,3.84663,4.56929
6,5706159,5706840,681,5706643,116.61,84.8266,11.7607,81.985
6,5714843,5715409,566,5715270,21.96,9.46042,4.59168,7.70307
6,5725478,5725796,318,5725638,26.5,6.18303,2.80199,4.57853
6,5727357,5727906,549,5727641,66.63,56.8087,13.8747,54.2174
6,5735087,5735419,332,5735349,21.2,6.40804,3.1716,4.79368
6,5746989,5747835,846,5747328,208.98,230.598,28.5497,227.062
6,5776143,5776617,474,5776425,25.74,10.5157,4.45739,8.71831
6,5777948,5778393,445,5778067,15.9,7.33522,4.46473,5.66609
6,5785315,5785659,344,5785556,30.29,17.2447,6.39172,15.2538
6,5790902,5791855,953,5791511,1667.32,2697.02,104.27,2691.41
6,5797312,5797715,403,5797628,21.96,8.38536,4.10558,6.67213
6,5814452,5815642,1190,5814797,96.16,63.2885,9.71627,60.6317
6,5858726,5859136,410,5858981,18.17,9.71862,5.03413,7.95385
6,5881618,5882254,636,5881807,38.62,18.5309,5.67084,16.508
6,5887885,5888396,511,5888121,23.47,10.4484,4.64908,8.65341
6,5891041,5891278,237,5891112,33.32,12.6807,4.28952,10.8118
6,5894069,5894559,490,5894325,152.95,127.047,15.3644,123.928
6,5913302,5913835,533,5913481,45.43,19.5921,5.15902,17.5458
6,5919866,5920939,1073,5920374,88.59,65.228,11.5378,62.5536
6,5921976,5922350,374,5922350,34.07,3.60613,1.84597,2.18261
6,5931706,5932233,527,5932150,46.95,18.3822,4.79455,16.363
6,5935428,5935763,335,5935536,28.77,4.04859,2.12665,2.58929
6,5962351,5962941,590,5962417,41.65,16.2374,4.63535,14.2693
6,5964453,5964860,407,5964643,76.48,68.5176,15.4952,65.8134
6,5974491,5974921,430,5974614,27.26,10.202,4.03696,8.4155
6,5976069,5976323,254,5976238,29.53,10.9914,4.15095,9.1779
6,5977544,5977895,351,5977575,14.39,5.39214,3.43067,3.83095
6,5981877,5982704,827,5982356,275.62,433.86,73.0739,429.893
6,5996397,5997326,929,5997100,89.35,52.4644,8.21345,49.9179
6,6002777,6003290,513,6002909,37.1,25.3251,8.38054,23.1644
6,6031128,6032094,966,6031760,99.19,93.3755,17.7865,90.4694
6,6065751,6065998,247,6065863,38.62,18.4972,5.6595,16.4755
6,6068396,6069053,657,6068850,35.59,11.0065,3.65878,9.19148
6,6075841,6076229,388,6075988,43.92,14.6592,4.08335,12.7342
6,6082594,6083239,645,6082948,53.76,36.0045,9.21812,33.6695
6,6083794,6084028,234,6083926,19.69,6.37821,3.4117,4.76748
6,6096718,6096923,205,6096860,23.47,7.67855,3.5238,5.99556
6,6112836,6113353,517,6113012,31.04,11.3145,4.00558,9.49088
6,6129085,6129418,333,6129230,29.53,15.7594,5.98633,13.8043
6,6129699,6130250,551,6130130,28.02,11.7121,4.44008,9.8752
6,6142866,6143579,713,6143308,85.56,56.1511,9.61801,53.5673
6,6175443,6175920,477,6175660,106.76,73.8556,10.7763,71.1031
6,6193747,6194621,874,6194171,126.45,154.177,31.8625,150.921
6,6204931,6205546,615,6205203,75.72,30.1629,5.11458,27.9156
6,6220838,6221196,358,6221031,60.57,38.7999,8.79642,36.4246
6,6253503,6253717,214,6253538,28.77,5.32932,2.48109,3.77297
6,6284948,6285185,237,6285077,20.44,9.58296,4.69543,7.82201
6,6293299,6293710,411,6293463,17.42,4.24476,2.63075,2.76834
6,6308897,6309352,455,6309002,34.07,17.6571,5.84556,15.6573
6,6312364,6313373,1009,6312812,44.67,32.1279,9.73859,29.8494
6,6353271,6353517,246,6353436,13.63,5.61583,3.74057,4.04489
6,6358178,6358472,294,6358328,45.43,15.9803,4.22102,14.0193
6,6371962,6372341,379,6372158,42.4,10.377,3.10017,8.58442
6,6374660,6374895,235,6374763,30.29,14.1103,5.12531,12.2025
6,6385613,6386040,427,6385774,32.56,13.7817,4.79414,11.8801
6,6390590,6390909,319,6390757,27.26,17.1115,6.93465,15.1238
6,6395943,6396568,625,6396156,37.86,26.5017,9.07928,24.3181
6,6410390,6410841,451,6410473,15.14,5.31046,3.22875,3.75515
6,6413517,6413934,417,6413675,24.23,12.5515,5.37952,10.6863
6,6429758,6430506,748,6430347,36.34,22.5515,7.46899,20.4425
6,6437253,6437660,407,6437637,17.42,6.2128,3.49834,4.60766
6,6448938,6449701,763,6449364,69.66,69.6751,18.4542,66.9597
6,6458651,6458981,330,6458825,24.99,8.23007,3.71245,6.52053
6,6489430,6489701,271,6489596,29.53,5.05207,2.34848,3.52159
6,6504558,6504766,208,6504758,12.87,3.5627,2.77443,2.14207
6,6506587,6507451,864,6506974,48.46,27.2051,7.0657,25.0083
6,6531132,6531601,469,6531253,18.17,8.63095,4.47955,6.90939
6,6539979,6540480,501,6540247,56.03,21.9347,4.75265,19.8391
6,6548023,6548246,223,6548119,19.69,9.42003,4.83337,7.66505
6,6554139,6554610,471,6554262,24.99,10.7128,4.71636,8.90789
